Time,Yaw Rate,Yaw Angular Acceleration,Yaw Acceleration X,Yaw Acceleration Y
35.0336,52.745000000000005,-117.75,-0.34869252600000006,9.414698202
35.038605,52.185,-113.125,-0.7273801080000001,9.499684194000002
35.04361,51.585,-116.0,-1.0773224280000002,9.494685018000002
35.048605,50.905,-128.0,-1.3672746360000003,9.445943052
35.053605,50.145,-144.0,-1.56849147,9.417197790000001
35.05861,49.325,-157.75,-1.6572268440000002,9.470938932000001
35.063605,48.525,-161.75,-1.6222326120000004,9.592168950000001
35.06861,47.815,-150.875,-1.4747569200000004,9.735895260000001
35.073705,47.255,-126.875,-1.2235483260000002,9.810882900000001
35.078615,46.855000000000004,-96.0,-0.9223479720000001,9.762140934000001
35.083605,46.615,-64.0,-0.6198978240000002,9.562173894
35.08861,46.515,-34.25,-0.34244355600000004,9.205982604
35.093605,46.51,-10.875,-0.111231666,8.732310678000001
35.098615,46.545,2.875,0.08498599200000001,8.19239967
35.103615,46.57,6.25,0.27995385600000006,7.686233100000001
35.108615,46.550000000000004,0.625,0.48117069000000007,7.300046754
35.113605,46.445,-12.625,0.6723891720000001,7.0813328040000005
35.11861,46.25,-29.75,0.8248640400000001,7.006345164000001
35.123605,45.96,-48.625,0.894852504,7.016343516000001
35.128695,45.605000000000004,-64.625,0.8386117740000001,7.0600863060000005
35.133615,45.195,-76.625,0.6536422620000001,7.107578478000001
35.138615,44.745,-86.25,0.36369005400000004,7.141322916000001
35.143605,44.255,-93.75,0.018746910000000002,7.165069002000001
35.148695,43.75,-99.375,-0.3074493240000001,7.183815912000001
35.153605,43.230000000000004,-102.875,-0.541160802,7.182566118
35.15861,42.71,-104.0,-0.646143498,7.181316324000001
35.163615,42.21,-101.75,-0.6236472060000001,7.190064882000001
35.16861,41.755,-95.375,-0.5061665700000001,7.2088117920000006
35.173605,41.37,-84.0,-0.35619129000000005,7.231308084000001
35.178705,41.095,-65.75,-0.22121353800000002,7.215060762
35.18361,40.92,-45.125,-0.11873043000000001,7.116327036000001
35.18861,40.84,-25.75,-0.07498764000000001,6.896363292
35.193675,40.805,-11.375,-0.08498599200000001,6.561418500000001
35.19861,40.785000000000004,-5.75,-0.132478164,6.168983184000001
35.203605,40.730000000000004,-7.375,-0.21746415600000005,5.802793542
35.208615,40.65,-13.125,-0.29995056000000003,5.5378372140000005
35.213605,40.545,-18.875,-0.35369170200000005,5.404109256000001
35.21861,40.445,-20.625,-0.34369335000000006,5.370364818
35.223615,40.385,-16.0,-0.25620777,5.366615436
35.228615,40.36,-8.625,-0.09873372600000001,5.354117496
35.23361,40.375,-0.625,0.088735374,5.289128208
35.238615,40.410000000000004,5.125,0.24995880000000004,5.185395306
35.243605,40.45,7.375,0.34244355600000004,5.055416730000001
35.248615,40.485,7.375,0.34619293800000006,4.9479344460000005
35.253615,40.505,5.125,0.25495797600000003,4.917939390000001
35.25861,40.505,1.75,0.10623249000000001,5.004175176
35.26361,40.480000000000004,-2.25,-0.05874031800000001,5.224138920000001
35.268615,40.44,-6.25,-0.20246662800000004,5.555334330000001
35.27361,40.4,-8.0,-0.30869911800000005,5.986513260000001
35.278615,40.37,-6.875,-0.3736884060000001,6.495179418000001
35.28371,40.37,-2.875,-0.40743284400000007,7.056336924000001
35.288615,40.425000000000004,5.125,-0.41368181400000004,7.607496078000001
35.29361,40.535000000000004,16.625,-0.40868263800000004,8.049923154000002
35.298615,40.715,29.125,-0.40368346200000005,8.26738731
35.30361,40.945,40.625,-0.421180578,8.162404614000002
35.308615,41.215,50.25,-0.47492172000000005,7.727476302
35.31362,41.525,58.25,-0.554908536,6.997596606000001
35.31861,41.87,65.125,-0.6311459700000001,6.092745750000001
35.32361,42.235,70.875,-0.6798879360000001,5.16164922
35.32861,42.63,76.0,-0.661141026,4.369279824
35.333605,43.065,82.875,-0.553658742,3.8606136660000003
35.338615,43.555,92.625,-0.35369170200000005,3.7393836480000004
35.343615,44.11,104.625,-0.064989288,4.044333384000001
35.34861,44.71,115.375,0.264956328,4.7142229680000005
35.353695,45.325,121.75,0.591152562,5.615324442
35.358615,45.945,123.375,0.8636076540000001,6.576416028000001
35.363605,46.545,121.75,1.047327372,7.443773064000001
35.36861,47.13,118.875,1.1373125400000001,8.094915738000001
35.373615,47.715,117.125,1.1373125400000001,8.469853938000002
35.37861,48.285000000000004,115.375,1.0623249000000001,8.541092196000001
35.38361,48.825,110.875,0.914849208,8.323628040000001
35.388705,49.285000000000004,100.0,0.708633198,7.844956938
35.39361,49.63,80.625,0.46242378,7.192564470000001
35.398675,49.805,52.0,0.19621765800000002,6.500178594000001
35.403615,49.825,19.375,-0.064989288,5.894028504000001
35.408615,49.695,-10.875,-0.28995220800000004,5.4928446300000004
35.41361,49.49,-33.125,-0.46367357400000003,5.322872646
35.418615,49.245000000000005,-45.125,-0.55615833,5.356617084
35.423605,49.005,-48.625,-0.5661566820000001,5.542836390000001
35.428615,48.79,-45.75,-0.4661731620000001,5.852785302
35.433615,48.615,-38.875,-0.28120365,6.283964232000001
35.438615,48.52,-26.875,-0.041243202,6.817626270000001
35.44361,48.52,-9.75,0.20496621600000003,7.420026978
35.448615,48.625,10.25,0.39243531600000003,8.009929746000001
35.45361,48.805,28.625,0.5099159520000001,8.496099612000002
35.458615,49.03,40.625,0.5649068880000001,8.788551408
35.46362,49.24,43.375,0.567406476,8.844792138
35.46873,49.44,41.125,0.5011673940000001,8.683568712000001
35.47361,49.645,40.625,0.34869252600000006,8.343624744000001
35.47862,49.905,46.25,0.114981048,7.852455702
35.48361,50.255,61.125,-0.17247157200000002,7.238806848
35.488615,50.72,81.75,-0.47242213200000005,6.538922208000001
35.493705,51.285000000000004,102.875,-0.7498764000000001,5.8352881860000005
35.49862,51.915,119.375,-0.9623413800000001,5.260382946
35.50361,52.525,124.0,-1.047327372,4.89294351
35.508615,53.035000000000004,112.0,-0.9535928220000001,4.830453810000001
35.51361,53.370000000000005,84.625,-0.704883816,5.122905606000001
35.51862,53.515,48.0,-0.35869087800000005,5.804043336
35.52362,53.52,14.875,-0.007498764000000001,6.832623798
35.528615,53.465,-5.125,0.30619953000000005,8.07991821
35.53361,53.455,-6.25,0.582404004,9.355957884
35.538615,53.545,8.0,0.8186150700000001,10.475773308
35.54361,53.72,26.25,0.984837672,11.265643116000001
35.548615,53.945,40.0,1.04357799,11.624333994
35.55362,54.15,42.875,0.9698401440000001,11.549346354
35.55869,54.285000000000004,34.25,0.773622486,11.125666188000002
35.563615,54.375,22.875,0.514915128,10.509517746
35.56862,54.465,17.75,0.264956328,9.845877132000002
35.573615,54.575,20.0,0.07748722800000002,9.195984252
35.57862,54.730000000000004,26.875,-0.017497116000000004,8.557339518000001
35.58362,54.885,30.875,-0.031244850000000005,7.913695608
35.58862,54.995000000000005,26.25,-0.007498764000000001,7.283799432
35.593615,55.035000000000004,14.875,-0.023746086000000003,6.758885952000001
35.5987,55.03,3.375,-0.09373455000000001,6.435189306000001
35.603675,55.03,-0.625,-0.18746910000000003,6.3739494
35.608615,55.145,11.375,-0.23996044800000002,6.602661702000001
35.61362,55.455,42.875,-0.177470748,7.083832392000001
35.618615,56.015,87.375,0.007498764000000001,7.694981658000001
35.623615,56.77,131.375,0.258707358,8.263637928000001
35.628685,57.615,160.0,0.5261632740000001,8.676069948
35.63361,58.410000000000004,164.0,0.73112949,8.841042756
35.63862,59.065,144.625,0.8236142460000001,8.783552232
35.643625,59.525,111.375,0.7948689840000001,8.566088076000002
35.64862,59.795,73.125,0.6211476180000001,8.259888546
35.653615,59.89,36.625,0.34869252600000006,7.858704672
35.65862,59.835,4.0,0.04999176,7.425026154000001
35.663615,59.6,-29.125,-0.19621765800000002,7.085082186000001
35.66862,59.17,-66.25,-0.33744438000000004,7.013843928000001
35.673625,58.505,-109.75,-0.3686892300000001,7.340040162
35.67862,57.565,-160.625,-0.28245344400000005,8.058671712
35.683615,56.365,-213.75,-0.113731254,8.989768242000002
35.68862,54.96,-260.625,0.066239082,9.945860652000002
35.69361,53.475,-289.125,0.18122013,10.761976134000003
35.69862,52.065,-289.75,0.14997528000000002,11.406869838
35.703705,50.85,-262.25,-0.044992584,11.890540116000002
35.70862,49.935,-212.625,-0.31869747000000004,12.211737174000001
35.713615,49.315,-153.75,-0.5624073,12.347964720000002
35.71862,48.945,-99.375,-0.732379284,12.247981200000002
35.723615,48.775,-53.75,-0.8048673360000002,11.880541764000002
35.728625,48.800000000000004,-14.25,-0.8273636280000001,11.201903622000001
35.733625,49.01,23.375,-0.791119602,10.247061006000001
35.73862,49.395,59.375,-0.65614185,9.11099826
35.74362,49.910000000000004,89.75,-0.4736719260000001,7.954938810000002
35.74862,50.52,112.625,-0.27120529800000004,6.930107730000001
35.753615,51.205,129.75,-0.083736198,6.140237922000001
35.75862,51.965,144.625,0.031244850000000005,5.586579180000001
35.76369,52.845,164.0,0.113731254,5.247885006000001
35.76862,53.84,187.375,0.17497116000000001,5.1241554
35.77362,54.945,209.75,0.22121353800000002,5.170397778000001
35.77862,56.09,225.125,0.28120365,5.362866054
35.783615,57.230000000000004,228.625,0.329945616,5.709058992
35.78862,58.32,222.875,0.359940672,6.1914794760000005
35.793625,59.36,213.125,0.34619293800000006,6.790130802
35.79862,60.35,202.875,0.258707358,7.436274300000001
35.80362,61.315,195.375,0.11748063600000001,8.00493057
35.8087,62.205,185.75,-0.027495468000000006,8.37986877
35.813615,62.975,166.25,-0.14997528000000002,8.532343638
35.818625,63.550000000000004,134.25,-0.26245674,8.566088076000002
35.823625,63.88,90.25,-0.354941496,8.612330454
35.828625,63.975,42.875,-0.388685934,8.784802026000001
35.833615,63.865,-1.75,-0.31869747000000004,9.139743522000002
35.83862,63.57,-40.625,-0.113731254,9.638411328000002
35.84362,63.160000000000004,-70.25,0.183719718,10.197069246000002
35.84862,62.67,-90.25,0.47242213200000005,10.759476546000002
35.853625,62.145,-101.75,0.6773883480000001,11.275641468000002
35.858625,61.605000000000004,-106.25,0.7498764000000001,11.711819574
35.863615,61.04,-110.25,0.729879696,12.024268074000002
35.868625,60.410000000000004,-119.375,0.6861369060000001,12.162995208000002
35.873615,59.67,-137.125,0.6473932920000001,12.083008392000002
35.87862,58.805,-160.625,0.6073998840000001,11.779308450000002
35.88363,57.89,-177.75,0.522413892,11.318134464000002
35.888625,57.025,-178.25,0.3736884060000001,10.738230048
35.89362,56.315,-157.75,0.18122013,10.13582934
35.898625,55.805,-121.75,0.00624897,9.583420392
35.90362,55.485,-82.875,-0.111231666,9.129745170000001
35.908625,55.31,-49.75,-0.163723014,8.778553056000002
35.913705,55.255,-22.875,-0.161223426,8.476102908000001
35.918625,55.31,0.0,-0.13122837,8.142407910000001
35.92362,55.435,17.75,-0.07373784600000001,7.726226508000001
35.928625,55.57,26.25,0.002499588,7.266302316000001
35.933615,55.655,22.25,0.08623578600000001,6.815126682000001
35.93862,55.65,8.0,0.19871724600000001,6.433939512000001
35.943625,55.565,-9.125,0.33744438000000004,6.202727622
35.94862,55.455,-19.375,0.48117069000000007,6.203977416000001
35.95362,55.370000000000005,-19.375,0.6223974120000001,6.466434156000001
35.958625,55.335,-12.0,0.7448772240000001,6.983848872000001
35.963615,55.325,-4.625,0.8436109500000001,7.696231452000001
35.968695,55.29,-4.625,0.9448442640000001,8.509847346
35.97363,55.19,-13.75,1.0648244880000002,9.349708914
35.978625,54.95,-34.25,1.1948030640000002,10.137079134
35.98362,54.51,-68.0,1.319782464,10.760726340000001
35.98863,53.825,-112.625,1.319782464,11.130665364000002
35.99362,52.870000000000005,-164.0,1.1373125400000001,11.239397442000001
35.998625,51.685,-213.75,0.73112949,11.099420514000002
36.00363,50.385,-248.625,0.17247157200000002,10.823216040000002
36.008625,49.055,-262.875,-0.40618305000000005,10.553260536
36.01367,47.800000000000004,-258.25,-0.8698566240000002,10.367041230000002
36.0187,46.63,-242.875,-1.111066866,10.250810388000001
36.023625,45.550000000000004,-225.125,-1.1210652180000003,10.159575426000002
36.028625,44.565,-206.25,-0.9485936460000001,10.009600146000002
36.03363,43.705,-184.625,-0.667389996,9.778388256000001
36.038625,43.005,-156.0,-0.35119211400000006,9.4984344
36.043625,42.52,-118.25,-0.02499588,9.155990844000002
36.04863,42.235,-77.125,0.29995056000000003,8.734810266
36.05362,42.105000000000004,-41.75,0.6123990600000001,8.216145756000001
36.05863,42.07,-16.625,0.83111301,7.614994842000001
36.06363,42.105000000000004,0.0,0.8961022980000001,7.022592486000001
36.06863,42.24,17.125,0.821114658,6.460185186000001
36.07362,42.515,41.125,0.6998846400000001,5.926523148000001
36.078625,42.95,70.875,0.6148986480000002,5.431604724000001
36.08362,43.49,97.75,0.6161484420000001,4.981678884000001
36.088625,44.065,111.375,0.654892056,4.625487594000001
36.09363,44.595,110.25,0.6486430860000001,4.448016846000001
36.098625,45.015,95.375,0.558657918,4.4367687
36.10362,45.33,73.75,0.40118387400000005,4.535502426000001
36.108625,45.525,50.875,0.23746086000000002,4.712973174
36.11362,45.625,29.125,0.09748393200000001,4.920438978000001
36.11863,45.655,13.125,-0.023746086000000003,5.146651692000001
36.1237,45.685,6.25,-0.13122837,5.396610492000001
36.128625,45.745,8.625,-0.229962096,5.652818262
36.13362,45.87,18.25,-0.27995385600000006,5.954018616000001
36.13863,46.045,30.25,-0.263706534,6.352702902
36.143625,46.225,35.375,-0.19746745200000002,6.825125034
36.14863,46.345,29.75,-0.09873372600000001,7.296297372000001
36.15363,46.405,18.25,0.00624897,7.709979186000001
36.158625,46.465,12.0,0.05624073,8.063670888
36.163625,46.615,21.125,0.09373455000000001,8.421111972
36.16863,46.925000000000004,46.25,0.15622425000000004,8.79854976
36.17369,47.37,75.375,0.23246168400000003,9.120996612
36.178625,47.910000000000004,98.25,0.333694998,9.304716330000002
36.18363,48.51,113.75,0.39243531600000003,9.280970244
36.18863,49.17,126.25,0.33994396800000004,9.074754234000002
36.193625,49.93,142.25,0.19246827600000002,8.768554704000001
36.19863,50.79,161.75,-0.018746910000000002,8.388617328
36.20362,51.685,175.375,-0.21621436200000005,8.019928098000001
36.20863,52.56,177.125,-0.334944792,7.6524886620000006
36.21363,53.365,168.0,-0.3686892300000001,7.251304788000001
36.218675,54.04,148.0,-0.357441084,6.831374004000001
36.223625,54.555,118.875,-0.32119705800000004,6.443937864000001
36.2287,54.905,86.25,-0.32119705800000004,6.218974944
36.233625,55.120000000000005,56.625,-0.3786875820000001,6.24272103
36.23863,55.295,39.375,-0.40118387400000005,6.497679006000001
36.243635,55.52,40.0,-0.33119541,6.860119266
36.24863,55.81,51.375,-0.19621765800000002,7.16131962
36.25363,56.13,61.125,-0.009998352,7.290048402000001
36.25863,56.44,62.875,0.179970336,7.221309732000001
36.263625,56.71,57.75,0.29620117800000006,7.012594134000001
36.26863,56.97,53.125,0.34744273200000003,6.812627094000001
36.273635,57.29,58.25,0.40618305000000005,6.7651349220000006
36.27863,57.69,72.0,0.46367357400000003,6.885115146
36.283645,58.160000000000004,86.875,0.52491348,7.1213262120000005
36.28863,58.625,93.125,0.5474097720000001,7.420026978
36.293625,58.99,82.875,0.4711723380000001,7.681233924000001
36.29863,59.185,56.0,0.28120365,7.888699728000001
36.303635,59.19,20.0,0.0,8.072419446000001
36.308635,59.045,-13.75,-0.277454268,8.204897610000002
36.31372,58.845,-34.25,-0.491169042,8.283634632
36.31863,58.615,-42.875,-0.5949019440000001,8.346124332
36.323625,58.370000000000005,-47.375,-0.5649068880000001,8.413613208000001
36.32863,58.120000000000005,-49.75,-0.45867439800000004,8.496099612000002
36.333715,57.870000000000005,-50.25,-0.322446852,8.612330454
36.33863,57.655,-46.25,-0.16872219000000002,8.784802026000001
36.34363,57.515,-35.375,-0.042492996000000005,9.057257118
36.34863,57.465,-19.375,0.10498269600000001,9.432195318
36.35363,57.480000000000004,-3.375,0.26245674,9.887120334000002
36.35863,57.505,4.0,0.36369005400000004,10.350793908
36.363635,57.475,-0.625,0.35119211400000006,10.744479018
36.368635,57.345,-16.0,0.21621436200000005,11.044429578
36.37363,57.085,-38.875,-0.033744438,11.239397442000001
36.37869,56.705,-64.0,-0.288702414,11.34812952
36.383625,56.19,-89.75,-0.508666158,11.313135288000002
36.38863,55.565,-113.75,-0.6836373180000002,11.098170720000002
36.393635,54.870000000000005,-132.0,-0.854859096,10.706985198
36.398635,54.17,-139.375,-1.059825312,10.177072542000001
36.40364,53.57,-129.75,-1.2372960600000003,9.620914212
36.408635,53.13,-104.0,-1.419765984,9.134744346000002
36.413625,52.85,-72.0,-1.5209992980000002,8.724811914
36.418635,52.67,-46.25,-1.4997528000000002,8.353623096
36.423675,52.53,-32.0,-1.4135170140000002,7.958688192000001
36.428635,52.375,-29.125,-1.2860380260000002,7.561253700000001
36.43363,52.225,-30.875,-1.1460610980000001,7.195064058000001
36.438705,52.155,-22.25,-1.0848211920000002,6.9588529920000015
36.443625,52.235,1.125,-1.1048178960000001,6.953853816000001
36.448635,52.52,36.625,-1.1798055360000002,7.240056642000001
36.453635,52.99,75.375,-1.3260314340000001,7.792465590000001
36.45863,53.545,102.25,-1.5309976500000002,8.486101260000002
36.46363,54.065,107.375,-1.7534609820000002,9.150991668000001
36.468635,54.410000000000004,86.875,-1.97467452,9.615915036
36.47372,54.455,39.375,-2.177141148,9.823380840000002
36.478635,54.120000000000005,-29.125,-2.367109836,9.808383312
36.483635,53.355000000000004,-110.25,-2.565827082,9.633412152000002
36.488635,52.215,-190.25,-2.7882904140000004,9.412198614000001
36.493695,50.81,-254.25,-3.0619953000000004,9.25472457
36.498635,49.295,-292.0,-3.3594462720000005,9.204732810000001
36.503625,47.855000000000004,-295.375,-3.6331511580000004,9.325962828000002
36.508635,46.63,-266.875,-3.91185522,9.549675954000001
36.513635,45.695,-216.0,-4.144316904,9.847126926000001
36.518635,45.085,-154.25,-4.366780236,10.213316568000002
36.52363,44.765,-93.125,-4.6054908900000004,10.619499618
36.528635,44.675000000000004,-41.125,-4.7754628740000005,11.010685140000001
36.53363,44.72,-4.625,-4.850450514,11.216901150000002
36.538635,44.815,14.25,-4.815456282,11.133164952000001
36.5437,44.845,12.625,-4.685477706,10.69823664
36.548635,44.755,-6.25,-4.562997894,9.957108798000002
36.55363,44.545,-30.25,-4.526753868000001,9.086002380000002
36.558635,44.28,-47.375,-4.5892435680000006,8.226144108000002
36.56363,44.08,-46.25,-4.722971526,7.496264412000001
36.568635,44.015,-26.25,-4.837952574000001,6.907611438
36.57364,44.13,5.125,-4.8741966,6.378948576
36.578635,44.425000000000004,40.625,-4.846701132000001,5.847786126
36.583685,44.85,72.0,-4.821705252000001,5.335370586
36.588635,45.385,96.0,-4.864198248,4.980429090000001
36.59363,46.025,117.125,-5.034170232000001,4.940435682000001
36.598635,46.805,142.25,-5.3116245,5.21164098
36.60364,47.77,174.875,-5.609075472000001,5.652818262
36.608635,48.870000000000005,206.25,-5.909026032000001,6.062750694000001
36.61364,49.99,221.75,-6.161484420000001,6.3402049620000005
36.618635,50.995000000000005,212.625,-6.400195074000001,6.558918912000001
36.62363,51.81,182.25,-6.696396252,6.8026287420000005
36.628675,52.51,151.375,-7.035090426000001,7.147571886000001
36.63364,53.195,138.25,-7.38003357,7.543756584000001
36.638635,53.96,145.125,-7.622493606000001,7.888699728000001
36.643635,54.805,161.125,-7.659987426000001,8.158655232000001
36.648705,55.605000000000004,164.625,-7.510012146000001,8.309880306
36.65363,56.230000000000004,142.25,-7.221309732000001,8.341125156
36.65864,56.575,97.125,-6.901362468,8.228643696
36.66364,56.615,38.875,-6.650153874000001,7.983684072000001
36.66864,56.385,-19.375,-6.492679830000001,7.6524886620000006
36.673635,55.93,-68.625,-6.4089436320000015,7.357537278000001
36.67864,55.305,-108.0,-6.390196722,7.167568590000001
36.68363,54.550000000000004,-138.25,-6.375199194,7.092580950000001
36.68864,53.755,-154.875,-6.325207434,7.162569414000001
36.69364,53.07,-148.0,-6.250219794,7.357537278000001
36.69864,52.63,-112.625,-6.091495956000001,7.604996490000001
36.703635,52.56,-50.875,-5.864033448,7.743723624
36.70864,52.895,26.875,-5.597827326000001,7.626242988000001
36.71363,53.605000000000004,104.625,-5.329121616,7.1450722980000005
36.718635,54.595,169.75,-5.137903134,6.39894528
36.72364,55.735,213.125,-5.069164464000001,5.630321970000001
36.72864,56.955,236.0,-5.131654164,5.055416730000001
36.733635,58.175000000000004,244.0,-5.3066253240000005,4.8204554580000005
36.738635,59.395,244.0,-5.547835566000001,4.9454348580000005
36.74363,60.605000000000004,242.875,-5.8140416880000005,5.335370586
36.74864,61.765,237.125,-6.054002136000001,5.870282418
36.753705,62.825,221.75,-6.267716910000001,6.466434156000001
36.75864,63.75,198.25,-6.4489370400000015,7.097580126000001
36.763635,64.52,169.75,-6.575166234000001,7.716228156000001
36.76864,65.155,140.625,-6.615159642000001,8.242391430000001
36.77363,65.64,112.0,-6.513926328000001,8.553590136
36.77864,65.92,76.625,-6.285214026,8.552340342
36.783645,65.925,28.625,-6.026506668000001,8.327377422000001
36.78869,65.65,-26.875,-5.837787774000001,8.059921506
36.793635,65.205,-72.0,-5.850285714,7.851205908000001
36.79864,64.765,-88.625,-6.052752342000001,7.737474654000001
36.803635,64.49,-71.375,-6.378948576,7.604996490000001
36.80864,64.48,-28.625,-6.738889248,7.456271004000001
36.81364,64.69500000000001,20.625,-7.012594134000001,7.341289956000001
36.81864,65.07000000000001,58.875,-7.150071474000001,7.350038514
36.823635,65.485,78.875,-7.181316324000001,7.502513382000001
36.82864,65.905,83.375,-7.135073946000001,7.702480422000001
36.833675,66.315,82.875,-7.053837336000001,7.871202612
36.83864,66.75,84.625,-6.960102786000001,7.946190252000001
36.843645,67.25,93.75,-6.850120914000001,7.909946226000001
36.84864,67.855,110.875,-6.791380596000001,7.812462294
36.853635,68.555,130.25,-6.8026287420000005,7.721227332000001
36.8587,69.325,146.875,-6.84262215,7.701230628000001
36.863635,70.105,154.875,-6.8663682360000005,7.743723624
36.86864,70.83500000000001,150.875,-6.7813822440000004,7.827459822000001
36.873645,71.45,134.875,-6.541421796000001,7.901197668
36.878645,71.895,106.25,-6.227723502000001,7.989933042000001
36.883635,72.15,69.75,-5.896528092000001,8.187400494
36.88864,72.215,32.0,-5.597827326000001,8.511097140000002
36.893635,72.165,1.75,-5.351617908,8.884785546
36.898645,72.08,-13.75,-5.125405194000001,9.155990844000002
36.903645,72.08,-8.625,-4.867947630000001,9.187235694000002
36.908645,72.275,19.375,-4.539251808,8.949774834000001
36.913635,72.73,65.125,-4.151815668,8.487351054000001
36.91864,73.47,119.375,-3.7643795280000005,7.934942106000001
36.923635,74.45,172.0,-3.40568865,7.39878048
36.928645,75.605,213.75,-3.126984588,6.957603198000001
36.933645,76.81,236.0,-2.919518784,6.610160466000001
36.93864,77.995,238.875,-2.7632945340000004,6.350203314
36.943635,79.08,226.875,-2.659561632,6.165233802
36.948645,80.045,205.125,-2.598321726,6.075248634000001
36.953635,80.915,183.375,-2.5958221380000004,6.171482772000001
36.95864,81.68,163.375,-2.6533126620000003,6.517675710000001
36.9637,82.35000000000001,143.375,-2.7720430920000005,7.071334452000001
36.968645,82.915,123.375,-2.9795088960000005,7.792465590000001
36.97364,83.32000000000001,97.125,-3.2619623400000006,8.571087252000002
36.97864,83.55,63.375,-3.5756606340000006,9.338460768000001
36.98364,83.575,25.75,-3.875611194,10.054592730000001
36.988645,83.405,-14.25,-4.094325144000001,10.663242408
36.99369,83.055,-52.0,-4.1868099,11.124416394
36.998645,82.58500000000001,-82.25,-4.169312784000001,11.384373546
37.00364,82.025,-103.375,-4.054331736000001,11.431865718000001
37.008645,81.455,-112.625,-3.8768609880000002,11.288139408000001
37.01364,80.93,-109.125,-3.695640858,11.035681020000002
37.018645,80.485,-97.125,-3.5319178440000005,10.799469954000003
37.02365,80.125,-80.625,-3.40568865,10.699486434
37.028645,79.875,-61.125,-3.3381997740000005,10.775723868000002
37.03364,79.765,-36.0,-3.304455336,10.903202856000002
37.038675,79.845,-2.875,-3.2594627520000006,10.923199560000002
37.043635,80.11,34.25,-3.1432319100000004,10.706985198
37.048645,80.505,65.75,-2.8695270240000004,10.264558122
37.053645,80.91,80.0,-2.4708427380000004,9.727146702
37.058645,81.21000000000001,70.875,-2.0446629840000003,9.253474776000001
37.06364,81.315,40.625,-1.672224372,8.926028748
37.0687,81.19500000000001,-1.75,-1.4222655720000001,8.739809442
37.07364,80.87,-44.625,-1.2535433820000002,8.652323862000001
37.07865,80.365,-82.875,-1.101068514,8.587334574000002
37.08365,79.75,-112.0,-0.963591174,8.536093020000001
37.088645,79.045,-132.0,-0.86235786,8.519845698000001
37.09364,78.285,-146.25,-0.8111163060000002,8.578586016000001
37.098645,77.43,-161.75,-0.8223644520000001,8.743558824
37.10364,76.455,-182.875,-0.8861039460000001,8.932277718
37.108645,75.365,-206.25,-0.984837672,9.041009796
37.11365,74.21000000000001,-224.625,-1.109817072,8.991018036000002
37.118645,73.065,-230.25,-1.2347964720000002,8.807298318
37.12364,71.965,-224.625,-1.34352855,8.64857448
37.128645,70.905,-216.0,-1.4147668080000002,8.693567064000002
37.13364,69.85000000000001,-211.375,-1.4772565080000002,9.009764946
37.138645,68.785,-212.0,-1.5297478560000002,9.560924100000001
37.14365,67.68,-217.125,-1.583488998,10.209567186000001
37.148645,66.56,-222.25,-1.6572268440000002,10.820716452000003
37.15364,65.415,-226.25,-1.7347140720000003,11.340630756000001
37.158645,64.25,-230.875,-1.8234494460000001,11.728066896
37.16364,63.045,-237.125,-1.9071856440000001,11.989273842000001
37.16865,61.76,-249.125,-1.975924314,12.119252418000002
37.1737,60.385,-266.25,-2.03091525,12.110503860000001
37.17865,58.910000000000004,-285.125,-2.0609103060000002,11.958028992000003
37.18364,57.36,-302.25,-2.0846563920000003,11.69807184
37.188645,55.755,-315.375,-2.098404126,11.366876430000001
37.19364,54.125,-323.375,-2.100903714,11.041929990000002
37.19869,52.480000000000004,-327.375,-2.100903714,10.791971190000002
37.20365,50.84,-328.625,-2.09965392,10.63574694
37.208645,49.225,-325.75,-2.098404126,10.568258064
37.213645,47.665,-317.75,-2.097154332,10.549511154000001
37.218645,46.175000000000004,-304.625,-2.072158452,10.522015686000001
37.22364,44.800000000000004,-286.25,-2.0009201940000003,10.424531754
37.22865,43.555,-262.25,-1.8871889400000004,10.218315744000002
37.23365,42.465,-233.75,-1.7497116000000004,9.868373424000001
37.238645,41.555,-200.0,-1.6072350840000003,9.379703970000001
37.243675,40.85,-161.125,-1.4972532120000002,8.769804498000001
37.24865,40.36,-119.375,-1.428514542,8.071169652000002
37.25364,40.065,-78.875,-1.3772729880000003,7.3112949
37.25865,39.95,-41.125,-1.33727958,6.526424268000001
37.263655,39.99,-7.375,-1.301035554,5.745303018
37.26865,40.155,20.625,-1.2485442060000003,5.007924558000001
37.273645,40.435,44.625,-1.16230842,4.333035798
37.2787,40.825,66.875,-0.9935862300000001,3.7181371500000004
37.28364,41.32,88.625,-0.7223809320000001,3.164478408
37.288645,41.89,106.875,-0.34619293800000006,2.657062044
37.29365,42.51,118.875,0.07498764000000001,2.267126316
37.298645,43.07,117.75,0.491169042,2.0671592760000004
37.30364,43.47,96.0,0.8736060060000002,2.1533950620000004
37.30865,43.61,54.25,1.142311716,2.5333324380000004
37.31364,43.485,1.75,1.2110503860000001,3.106987884
37.318645,43.165,-44.625,0.9935862300000001,3.700640034
37.32365,42.775,-70.875,0.46742295600000006,4.144316904
37.32865,42.465,-70.25,-0.25245838800000003,4.336785180000001
37.333645,42.33,-44.625,-0.9935862300000001,4.284293832
37.33865,42.395,-6.875,-1.6159836420000002,4.041833796000001
37.34364,42.645,31.375,-2.0434131900000003,3.676893948
37.34865,43.04,64.625,-2.2721254920000002,3.2932071900000004
37.35365,43.51,86.25,-2.2933719900000002,2.9795088960000005
